StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
5938;60200918;Neu Erlaa;Wien;49000001;16.32812;48.1404464
5939;60200585;Inzersdorf Personenbahnhof;Wien;49000001;16.3342734;48.1497491
5940;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.335558;48.1597871
5941;60201214;Schöpfwerk;Wien;49000001;16.3315336;48.16358
5942;60201160;Schedifkaplatz;Wien;49000001;16.3305813;48.173214
5943;60200975;Karlsplatz;Wien;49000001;16.3706372;48.2020032
5944;;Wolfganggasse;;;;
5945;;Wolfganggasse;;;;
5946;;Baden Landesklinikum;;;;
5947;;Baden Landesklinikum;;;;
5950;;Kagraner Platz;;;;
5951;60201860;Rennbahnweg;Wien;49000001;16.4488805;48.2571228
5952;;Aderklaaer Straße;;;;
5953;;Aderklaaer Straße;;;;
5954;60201860;Rennbahnweg;Wien;49000001;16.4488086;48.2571527
5955;;Kagraner Platz;;;;
5956;;Kliebergasse;;;;
5957;;Blechturmgasse;;;;
5958;;Südtiroler Platz S U;;;;
5959;;Blechturmgasse;;;;
5960;;Kliebergasse;;;;
5961;60200633;Kagraner Platz U;Wien;49000001;16.4435086;48.2511296
5962;;Reumannplatz U;;;;
5971;60200619;Urania;Wien;49000001;16.3825669;48.2103428
5998;;Mehrzweckhalle Oberlaa (Bedarfshaltestelle);;;;
5999;;Mehrzweckhalle Oberlaa (Bedarfshaltestelle);;;;
6000;;Altes Landgut;;;;
6001;;Bahnhof Kagran;;;;
6002;;Bahnhof Floridsdorf;;;;
6003;;Bahnhof Brigittenau;;;;
6004;60202918;Bahnhof Gürtel;Wien;49000001;16.3500299;48.2309258
6005;;Bahnhof Hernals;;;;
6006;;Bahnhof Ottakring;;;;
6007;;Bahnhof Breitensee;;;;
6008;;Bahnhof Rudolfsheim;;;;
6009;;Bahnhof Speising;;;;
6010;;Bahnhof Favoriten;;;;
6011;;Bahnhof Simmering;;;;
6012;;Garage Vorgartenstraße A;;;;
6013;;Garage Grinzing Ausfahrt;;;;
6014;;Garage Spetterbrücke Aus;;;;
6015;;Garage Raxstraße;;;;
6016;;Gar. Leopoldau Ausfahrt;;;;
6018;;Bhf. WLW;;;;
6019;;SR Abstellplatz;;;;
6021;;ZK Abstellplatz;;;;
6022;;RP Abstellplatz;;;;
6023;;Praterstern Abstellplatz;;;;
6024;60200067;Bahnhof Rudolfsheim (Bedarf);Wien;49000001;16.3226762;48.19059
6025;;Abstellplatz Stefan-Fadi;;;;
6026;;Abstellplatz der Linie 38;;;;
6027;;Abstellplatz;;;;
6028;;Rösslergasse Wagenhalle;;;;
6029;;OK Abstellplatz;;;;
6030;;Bhf. Michelbeuern;;;;
6031;;Abstellplatz Kagran 93A;;;;
6032;;Abstellplatz der Linie 7;;;;
6033;;SR Abstellplatz;;;;
6034;;Abstellplatz der Linie 13A;;;;
6035;;Abstellplatz Schleife Südbahnhof;;;;
6036;;Abstellplatz der Linie 1;;;;
6037;;Abstellplatz Kagran Platz;;;;
6038;;Abstellplatz der Linie 24A;;;;
6039;;Abstellplatz Linie 25A;;;;
6040;;Abstellplatz Kagran;;;;
6041;;Abstellplatz Kagran 93A;;;;
6042;;Abstellplatz der Linie 31A;;;;
6043;;Abstellplatz der Linie 40A;;;;
6044;;Abstellplatz 57A;;;;
6045;;Abstellplatz der Linie 59A;;;;
6046;;Abstellplatz der Linie 63A (Lobkowitzbrücke);;;;
6047;;KP Abstellplatz;;;;
6048;;HF Abstellplatz;;;;
6049;;Abstellplatz der Linie 64;;;;
6050;;Abstellplatz der Linie 6;;;;
6051;60200763;Abstellplatz der Linie 74A;Wien;49000001;16.3996438;48.1878472
6052;;Abstellplatz 39A;;;;
6053;;Abstellplatz Bhf. Heiligenstadt S U;;;;
6054;;Abstellplatz der Linie 67A;;;;
6056;;Abstellplatz der Linie N25;;;;
6059;;Abstellplatz der Linie N75;;;;
6060;;Abstellplatz der Linie 32A Großjedlersdorf;;;;
6061;;FL Abstellplatz;;;;
6062;;Wagenhalle Erd.;;;;
6063;;JO abgestellt;;;;
6064;;Abstellplatz der Linie 5A;;;;
6065;;Abstellplatz der Linie 28A Floridsdorf;;;;
6066;;Abstellplatz der Linie 29A Floridsdorf;;;;
6067;;Abstellplatz der Linie 83A;;;;
6069;;Abstellplatz Breitensee;;;;
6070;;Abstellplatz Rudolfsheim;;;;
6071;;Abstellplatz D Augasse;;;;
6072;;HI Abstellplatz;;;;
6073;;MH Abstellplatz;;;;
6074;;Abstellplatz der Linie 1;;;;
6075;;PH Abstellplatz;;;;
6076;;SA Abstellplatz;;;;
6077;;Abstellplatz Alterlaa U;;;;
6078;;Abstellplatz Alterlaa U;;;;
6079;;Abstellpl. 14A Reumannpl;;;;
6080;;favexp;;;;
6081;;Abstpl.  30A und 32A GJ;;;;
6083;;Abstellplatz für RBL HASTUS (IDENT mit Abstellplatz 74A);;;;
6084;;Abstellplatz (N)35(A) RBL;;;;
6085;;Abstellplatz der Linie 7 Eichenstraße;;;;
6086;;Abstellplatz d. L. 70A;;;;
6087;;Abstellplatz der Linie 65A Garage Rax;;;;
6091;;Abstellplatz d. L. N31;;;;
6092;;Abstellplatz d. L. N46;;;;
6094;;Abstellplatz Heiligenstadt S U;;;;
6097;;Abstellplatz d. L. N41;;;;
6098;;Abstellplatz d. L. N31 Schottenring;;;;
6099;;Abstellplatz d. L. N62;;;;
6100;;Abstellplatz d. L. N58;;;;
6101;;Kaisermühlen Abstellplatz;;;;
6102;;Alte Donau Abstellgleis;;;;
6103;;Abstellplatz 34A;;;;
6104;;Abstellplatz 11A Elderschplatz;;;;
6105;;Schlachthausgasse U (Abstellplatz);;;;
6106;;Gar. Leopoldau Abstellplatz;;;;
6108;;Bf Erdberg Halle 3;;;;
6109;;Bahnhof Ottakring;;;;
6110;;Bahnhof Favoriten Abstellplatz;;;;
6111;;Abstellplatz Oberlaa;;;;
6114;;Abstellplatz der Linie 65A;;;;
6115;;Garage Spetterbrücke;;;;
6120;;Abstellplatz Groß-Enzersdorf;;;;
6122;;Aspernstraße;;;;
6123;;Abstellplatz Simmeringer Platz;;;;
6125;;Abstellplatz Hauptbahnhof 13A;;;;
6126;;Abstellplatz Bahnhof Simmering;;;;
6127;;Abstellplatz Schottenring 3A;;;;
6132;;Abstellplatz der Linie 13A Hauptbahnhof ab 2015;;;;
6133;;Abstellplatz der Linie 84A am Bushof Stadlau S U;;;;
6134;;Bahnhof Rudolfsheim Abstellplatz;;;;
6135;;Abstellplatz Siebenhirten;;;;
6137;;Abstellplatz Brünnerstr., Hanreiterg.;;;;
6138;;Abstellplatz Siebenhirten;;;;
6140;;Abstellplatz Zentralfriedhof 3. Tor;;;;
6143;;Abstellplatz Leopoldau;;;;
6144;;Abstellplatz Hausfeldstraße;;;;
6401;60200627;Bahnhof Kagran Kurzführung;Wien;49000001;16.4334564;48.2436461
6402;;Bahnhof Floridsdorf Kurzführung;;;;
6403;;Bahnhof Brigittenau Kurzführung;;;;
6405;;Bhf Hernals Kurzführung;;;;
6406;60200597;Bhf.Otg.-Bedarf (Einzieher);Wien;49000001;16.3044494;48.208942
6407;60200067;Bahnhof Rudolfsheim Kurzführung;Wien;49000001;16.3226762;48.19059
6408;;Bahnhof Speising Kurzführung;;;;
6409;60202500;Bahnhof Favoriten Kurzführung;Wien;49000001;16.3701881;48.1758019
6410;;Bhf.Simmering;;;;
6501;;Bahnhof Kagran;;;;
6502;;Bahnhof Floridsdorf;;;;
6503;;Bahnhof Brigittenau;;;;
6504;60202918;Bahnhof Gürtel;Wien;49000001;16.3500299;48.2309258
6505;;Bahnhof Hernals;;;;
6506;;Bahnhof Ottakring;;;;
6507;;Bahnhof Breitensee;;;;
6508;;Bahnhof Rudolfsheim;;;;
6509;;Bahnhof Speising;;;;
6510;;Bahnhof Favoriten;;;;
6511;;Bahnhof Simmering;;;;
6512;;Garage Vorgartenstraße E;;;;
6513;;Garage Grinzing Einfahrt;;;;
6514;;Garage Spetterbrücke Ein;;;;
6515;60200761;Garage Raxstraße Einfahr;Wien;49000001;16.366999;48.1632026
6516;;Gar. Leopoldau Einfahrt;;;;
6518;;Bhf. Wasserleitungswiese;;;;
6528;;Rösslergasse Wagenhalle;;;;
6530;;Bhf. Michelbeuern;;;;
6595;;Kagraner Platz Abstellanlage;;;;
7001;;A2;;;;
7003;;Behelf;;;;
7004;;Behelf Otg III;;;;
7005;;AEW Wendeanlage;;;;
7006;;Signal 255 MB;;;;
7008;60200067;Bhf.Rdh. / Halle III - A;Wien;49000001;16.3226762;48.19059
7009;;Gleis 11 U3;;;;
7041;;Heiligenstadt;;;;
7043;;Heiligenstadt;;;;
7050;;Ottakring;;;;
7300;;Bahnhof Rudolfsheim Kurzführung Halle 3 Gleis 7;;;;
7301;;;;;;
7302;;;;;;
7303;60200491;Vorgartenstraße;Wien;49000001;16.3643131;48.2483002
7304;;;;;;
7305;;;;;;
7306;;;;;;
7307;;;;;;
7308;;;;;;
7309;;;;;;
7310;;;;;;
7311;60200348;;Wien;49000001;16.3914332;48.213731
7312;60200619;;Wien;49000001;16.3833214;48.2113665
7313;60201198;;Wien;49000001;16.3772937;48.2119651
7314;60201198;;Wien;49000001;16.3780573;48.2117855
7315;;Leopoldau;;;;
7316;;Karlsplatz;;;;
7317;;;;;;
7318;;;;;;
7319;;;;;;
7320;60201352;;Wien;49000001;16.3033534;48.162142
7321;;Rosensteingasse;;;;
7322;;Elterleinplatz;;;;
7323;;Palffygasse;;;;
7324;;Alser Straße;;;;
7325;;Hernalser Gürtel;;;;
7326;60201374;Feßtgasse;Wien;49000001;16.3252274;48.2104685
7327;60201372;Thaliastraße;Wien;49000001;16.3388099;48.2082536
7338;60201058;Quellenstraße;Wien;49000001;16.3739879;48.1755982
7339;60200849;Gudrunstraße;Wien;49000001;16.35957;48.1804802
7340;;Anschützgasse;;;;
7341;;Westbahnhof;;;;
7342;60200753;Laudongasse;Wien;49000001;16.3485297;48.2126475
7343;60200306;Fendigasse;Wien;49000001;16.3561564;48.184044
7344;;Ober St Veit;;;;
7345;;Weinhauser Gasse;;;;
7346;;Aumannplatz;;;;
7347;;Aspern Nord;;;;
7348;;Johann-Nepomuk-Berger-Platz;;;;
7349;60200669;Schuhmeierplatz;Wien;49000001;16.3186877;48.2134437
7350;;Altmannsdorfer Straße;;;;
7351;60201678;Rothenburgstraße;Wien;49000001;16.3202956;48.1627052
7352;;;;;;
7353;;;;;;
7354;60200657;Karlsplatz;Wien;49000001;16.3715355;48.2002728
7355;;;;;;
7356;;;;;;
7357;;Hohenbergstraße;;;;
7358;60200029;Nußdorfer Straße, Alserbachstraße;Wien;49000001;16.3571805;48.2244088
7359;60200981;Ottakring SU;Wien;49000001;16.3102794;48.2105823
7360;;Maroltingergasse;;;;
7361;60200840;Maroltingergasse;Wien;49000001;16.3059585;48.2143416
7362;60200981;Stillfriedplatz;Wien;49000001;16.3117796;48.2127253
7363;;Lederergasse;;;;
7364;;Atzgersdorf, Bildungscampus;;;;
7365;60201908;Atzgersdorf, Ziedlergasse;Wien;49000001;16.2960052;48.1506301
7366;;Gerbergasse;;;;
7367;60201195;Schwarzhaidestraße;Wien;49000001;16.3282547;48.1522603
7368;;Hernals S;;;;
7369;;Dornbach;;;;
7370;;Dornbach;;;;
7371;;Hernals <;;;;
7372;;;;;;
7373;;Kutschkergasse;;;;
7374;;Kutschkergasse;;;;
7375;;Martinstraße;;;;
7376;;Martinstraße;;;;
7377;;Aumannplatz;;;;
7378;;Aumannplatz;;;;
7379;;Aumannplatz;;;;
7380;;Weinhauser Gasse;;;;
7381;;Süßenbrunner Straße, Oberfeldgasse;;;;
7382;;Süßenbrunner Straße, Oberfeldgasse;;;;
7383;;Spargelfeldstraße;;;;
7384;;Spargelfeldstraße;;;;
7385;;Ziegelhofstraße;;;;
7386;;Frederick-Loewe-Weg;;;;
7387;;Prinzgasse;;;;
7388;;Zanggasse;;;;
7389;;Zanggasse;;;;
7390;;;;;;
7391;;Am Schöpfwerk >;;;;
7392;;Zanaschkagasse;;;;
7393;;Ilse-Buck-Straße;;;;
7394;;Seestadt U;;;;
7395;;Ilse-Buck-Straße;;;;
7396;;;;;;
7397;;;;;;
7398;;;;;;
7399;;;;;;
7500;;Behelf;;;;
7503;;Behelf Eßling;;;;
7504;;Behelf Siegesplatz;;;;
7524;60202503;Bhf.Gtl., Bedarfshaltest;Wien;49000001;16.3497514;48.2298846
7526;60201346;Quartier Belvedere S (Expedit);Wien;49000001;16.3815158;48.1877034
7531;60201470;Wexstraße (Bedarf);Wien;49000001;16.3657684;48.2360119
7537;;Beethovengang (Sprsp.);;;;
7540;60201470;Wexstraße (Bedarf);Wien;49000001;16.3657684;48.2360119
7541;60201522;Zentralfriedhof 3.Tor;Wien;49000001;16.4485301;48.1523262
7542;60200597;Bhf.Otg.-Bedarf (Einzieher);Wien;49000001;16.3044494;48.208942
7548;;Karlsplatz U  ( Museeu;;;;
7549;;Oberdorfstraße (Sprsp.);;;;
7550;60200358;Baumgarten (Sprsp.);Wien;49000001;16.2714902;48.1990633
7551;60200597;Joachimsthalerplatz;Wien;49000001;16.3044494;48.208942
7552;;Josefstädter Straße U;;;;
7553;;Dummy;;;;
7556;60200763;Leberschleife;Wien;49000001;16.3995989;48.1876914
7599;;Baumgarten;;;;
7681;;Am Schöpfwerk;;;;
7682;;Am Schöpfwerk;;;;
7683;;Erlaaer Straße;;;;
7684;;Erlaaer Straße;;;;
7685;;Perfektastraße;;;;
7701;60201198;Schwedenplatz U;Wien;49000001;16.3759014;48.2122884
7702;60201198;Schwedenplatz U;Wien;49000001;16.3796743;48.2114383
7703;60200419;Gredlerstraße;Wien;49000001;16.3798809;48.2137549
7704;;Winckelmannstraße;;;;
8000;;Glatzgasse;;;;
8004;60201709;Viktor-Wittner-Gasse;Wien;49000001;16.5160385;48.21157
8005;60201711;Kahlergasse;Wien;49000001;16.5162362;48.2136891
8006;60200298;Eßling, Friedhof;Wien;49000001;16.5315974;48.2160475
8007;60200004;Adam-Betz-Gasse;Wien;49000001;16.5354511;48.2155507
8008;60200787;Lieglerstraße;Wien;49000001;16.5418202;48.2143296
8009;60200226;Deindorfstraße;Wien;49000001;16.5433114;48.2169094
8010;60200422;Eßling, Schippanisiedlung;Wien;49000001;16.5442636;48.219136
8011;60201180;Schoeppelgasse;Wien;49000001;16.5378586;48.2195909
8012;60200391;Gernotgasse;Wien;49000001;16.5331694;48.219956
8013;60200255;Dörmanngasse;Wien;49000001;16.5340677;48.2226613
8014;60200939;Niklas-Eslarn-Straße;Wien;49000001;16.5349391;48.2245345
8015;60201455;Wehrbrücklstraße;Wien;49000001;16.5316513;48.2248577
8016;;Michelbeuern U AKH;;;;
8017;60200868;Memlinggasse;Wien;49000001;16.5218147;48.2283945
8023;60201368;Teiläckergasse;Wien;49000001;16.538703;48.2333791
8024;60200567;Hänischgasse;Wien;49000001;16.5428982;48.2319011
8026;60201534;Ziffererstraße;Wien;49000001;16.5358015;48.2272276
8027;60200939;Niklas-Eslarn-Straße;Wien;49000001;16.5348403;48.2245525
8028;60200255;Dörmanngasse;Wien;49000001;16.5342204;48.2226792
8029;60200391;Gernotgasse;Wien;49000001;16.5330257;48.21998
8035;60200298;Eßling, Friedhof;Wien;49000001;16.531238;48.2162869
8036;60200297;Eßling, Schule;Wien;49000001;16.5262614;48.214599
8037;60201724;Simonsgasse;Wien;49000001;16.5282107;48.2157422
8038;60200682;Kirschenallee;Wien;49000001;16.5194881;48.2142099
8039;60201709;Viktor-Wittner-Gasse;Wien;49000001;16.5192725;48.2109953
8040;60200108;Duchekgasse;Wien;49000001;16.5187784;48.2086666
8041;60201645;Ultzmanngasse;Wien;49000001;16.5181316;48.2061223
8044;;Donaustadtbrücke;;;;
8045;;Donaustadtbrücke;;;;
8046;60200770;Wehrbrücklstraße, Gernotgasse;Wien;49000001;16.5291539;48.2196687
8047;60200766;Rosenbergstraße;Wien;49000001;16.5284533;48.217915
8048;60200298;Eßling, Friedhof;Wien;49000001;16.5319747;48.2162031
8049;60201724;Simonsgasse;Wien;49000001;16.5282107;48.2157422
8050;60200473;Hardeggasse U;Wien;49000001;16.4578726;48.220764
8051;60200473;Hardeggasse U;Wien;49000001;16.4574953;48.2208119
8052;60200624;In der Au;Wien;49000001;16.4862594;48.2093371
8053;60200624;In der Au;Wien;49000001;16.4861336;48.2092653
8054;60200299;Aspernstraße U;Wien;49000001;16.4749945;48.222362
8055;60200299;Aspernstraße U;Wien;49000001;16.4751382;48.2225775
8056;60200958;Aspernstraße, Oberdorfstraße;Wien;49000001;16.4809234;48.2202194
8057;;Dampfkraftwerk-Donaustadt;;;;
8058;;Primavesigasse;;;;
8059;60200862;Mayredergasse;Wien;49000001;16.5047287;48.2380641
8060;60201809;Fuchsenzeile;Wien;49000001;16.501926;48.2402778
8061;60200720;Podhagskygasse;Wien;49000001;16.4993568;48.2404453
8062;60201258;Schukowitzgasse;Wien;49000001;16.4989346;48.2396257
8063;60201004;Pfalzgasse;Wien;49000001;16.4919098;48.2404753
8064;60201774;Ginsterweg;Wien;49000001;16.498755;48.2544193
8065;60200165;Breitenlee, Ort;Wien;49000001;16.497677;48.250663
8066;60201773;Lackenjöchelgasse;Wien;49000001;16.4930057;48.2434726
8067;60200596;Scheedgasse;Wien;49000001;16.4874092;48.2406787
8068;60201515;Pirquetgasse;Wien;49000001;16.483816;48.2404693
8069;60200772;Resedaweg;Wien;49000001;16.4948383;48.2338937
8070;60200816;Margeritenweg;Wien;49000001;16.4942634;48.231949
8071;60201649;Kornblumenweg;Wien;49000001;16.492889;48.2292024
8072;60200596;Scheedgasse;Wien;49000001;16.4873463;48.240577
8073;60200922;Neu Breitenlee;Wien;49000001;16.4903288;48.2398052
8074;60201258;Schukowitzgasse;Wien;49000001;16.499267;48.239177
8075;60201808;Kieslerweg;Wien;49000001;16.5027704;48.2385846
8076;60200847;Marderweg;Wien;49000001;16.4745274;48.2053679
8077;60200140;Schierlinggrundbrücke;Wien;49000001;16.4650322;48.2090198
8078;60200967;Orchisgasse;Wien;49000001;16.4670714;48.2126954
8079;60200650;Wulzendorfstraße;Wien;49000001;16.4686344;48.2155687
8080;60201863;Hirschstetten, Süßenbrunner Straße;Wien;49000001;16.4632805;48.235228
8081;;Oberfeldgasse, Spargelfeldstraße;;;;
8082;;Eibischweg;;;;
8083;60200138;Bibernellweg;Wien;49000001;16.4793154;48.2474029
8084;60200651;Kapellergasse;Wien;49000001;16.4816061;48.2498914
8085;60201279;Breitenlee, Spargelfeldstraße;Wien;49000001;16.4828638;48.2512492
8086;60201280;Spargelfeldstraße, Rautenweg;Wien;49000001;16.4846694;48.2542578
8087;60201408;Breitenlee, Rautenweg;Wien;49000001;16.4904994;48.2558907
8088;60200588;Oleandergasse;Wien;49000001;16.4978566;48.2551849
8089;60200561;Pelargonienweg;Wien;49000001;16.4956647;48.2566802
8090;60200533;Fuchsienweg;Wien;49000001;16.4928171;48.2584445
8091;60201528;Am Rain;Wien;49000001;16.4897179;48.253558
8092;60201527;Breitenlee, Ziegelhofstraße;Wien;49000001;16.4887657;48.2515842
8093;60201878;Pichlgasse;Wien;49000001;16.4882626;48.2507826
8094;60200651;Kapellergasse;Wien;49000001;16.4855497;48.2478216
8095;60201023;Karl-Bednarik-Gasse;Wien;49000001;16.4833309;48.2457518
8096;60201680;Badeteich Hirschstetten;Wien;49000001;16.4810402;48.2427248
8097;60200528;Am Krautgarten;Wien;49000001;16.461385;48.2347015
8098;60200749;Langobardenstraße;Wien;49000001;16.453381;48.2252766
8099;60200650;Wulzendorfstraße;Wien;49000001;16.4684368;48.2156046
8100;60201551;Binsenweg;Wien;49000001;16.4657059;48.2105045
8101;60201207;Schütthäufel;Wien;49000001;16.4697753;48.2084571
8102;60200636;Korbweidenweg;Wien;49000001;16.4701167;48.2038891
8103;60200473;Hardeggasse U;Wien;49000001;16.4573247;48.2210453
8104;60200473;Hardeggasse U;Wien;49000001;16.4573247;48.2210453
8105;60200268;Einsiedeleigasse;Wien;49000001;16.2642228;48.1832893
8106;60201220;Seifertstraße;Wien;49000001;16.2612494;48.182325
8107;60200401;Ghelengasse;Wien;49000001;16.2593809;48.1803963
8108;60201185;St. Veiter Tor;Wien;49000001;16.2542335;48.1766046
8109;60200401;Ghelengasse;Wien;49000001;16.2599019;48.1802526
8110;60201326;Stock im Weg;Wien;49000001;16.2627585;48.1803244
8111;60200385;Gemeindeberggasse;Wien;49000001;16.2645462;48.181157
8112;60200410;Gobergasse;Wien;49000001;16.268903;48.1792043
8113;60201505;Wolkersbergenstraße;Wien;49000001;16.2732688;48.1775031
8114;60201075;Ratmannsdorfgasse;Wien;49000001;16.2754697;48.1773414
8115;60201420;Veitingergasse;Wien;49000001;16.2762333;48.1796775
8116;60201384;Tolstojgasse;Wien;49000001;16.2776706;48.1809174
8117;60201189;Schrutkagasse;Wien;49000001;16.2808326;48.1814505
8118;60201707;Rossinigasse;Wien;49000001;16.2811471;48.1842896
8119;60200520;Hietzing U;Wien;49000001;16.3039732;48.1884041
8120;60200045;Am Platz;Wien;49000001;16.3012603;48.1858648
8121;60201550;Tiroler Gasse;Wien;49000001;16.2991673;48.1809354
8122;60200888;Montecuccoliplatz;Wien;49000001;16.2976761;48.1755503
8123;60201332;Stranzenberggasse;Wien;49000001;16.2979545;48.172555
8124;60200096;Atzgersdorfer Straße;Wien;49000001;16.297164;48.1703863
8125;60200906;Pensionistenwohnhaus Hetzendorf;Wien;49000001;16.3001644;48.1669413
8126;60200240;Dorfmeistergasse;Wien;49000001;16.2963016;48.1646586
8127;60200391;Gernotgasse;Wien;49000001;16.5326753;48.2197884
8128;60201001;Pensionistenwohnhaus Rosenberg;Wien;49000001;16.2869322;48.1593197
8129;60201178;Schluckergasse;Wien;49000001;16.2905165;48.158265
8130;60201081;Pfaumengasse;Wien;49000001;16.2911543;48.1564912
8131;60201395;Tullnertalgasse;Wien;49000001;16.2916304;48.1539743
8132;60200278;Endemanngasse;Wien;49000001;16.2910914;48.1530753
8133;60201000;Pensionistenwohnhaus Atzgersdorf;Wien;49000001;16.2896811;48.1505042
8134;60200094;Bhf. Atzgersdorf S;Wien;49000001;16.2888007;48.1480169
8135;60200853;Maurer Friedhof;Wien;49000001;16.2754158;48.1544956
8136;60200343;Franz-Asenbauer-Gasse;Wien;49000001;16.2721909;48.155005
8137;60200516;Heudörfelgasse;Wien;49000001;16.264097;48.1532611
8138;60200862;Mayredergasse;Wien;49000001;16.5044054;48.2380342
8139;60200910;Aspern Nord S U;Wien;49000001;16.5043964;48.2356589
8140;60200828;Ostbahnbegleitstraße;Wien;49000001;16.4881009;48.2333552
8141;60200828;Ostbahnbegleitstraße;Wien;49000001;16.488083;48.233427
8143;;Hietzing U;;;;
8144;;Ennsgasse;;;;
8145;;Gebirgsgasse;;;;
8198;;Polgarstraße;;;;
8199;;Rosenackerstraße;;;;
8200;;Dornbach;;;;
8201;;Steinmüllergasse;;;;
8202;;Jenschikweg;;;;
8203;;Umlauftgasse;;;;
8204;;Spinozagasse;;;;
8207;;Jenschikweg;;;;
8208;;Spinozagasse;;;;
8209;;Karl-Metschl-Gasse;;;;
8210;;Vorderhainbach, Augustinerwaldgasse;;;;
8211;;Trollwiese;;;;
8212;;Roßkopfgasse, Hainbachgasse;;;;
8213;;Hainbachgasse;;;;
8214;;Laskywiesengasse;;;;
8215;;Hinterhainbach;;;;
8216;;Roßkopfgasse;;;;
8217;;Trollwiese;;;;
8218;;Vorderhainbach, Augustinerwaldgasse;;;;
8480;60201885;Rosannagasse;Wien;49000001;16.4457005;48.2770113
8481;60201884;Frohes-Schaffen-Weg;Wien;49000001;16.4408495;48.2758455
8482;60201886;Tauschekgasse;Wien;49000001;16.4342829;48.2755585
8483;60201887;Petritschgasse;Wien;49000001;16.4352351;48.2793608
8484;60201888;Leopoldau, Betriebsgarage;Wien;49000001;16.4302315;48.2803472
8485;60200593;Trillergasse;Wien;49000001;16.4039378;48.2735137
8486;60200176;Brünner Straße <;Wien;49000001;16.4041174;48.2685091
8487;60201890;Ignaz-Köck-Straße;Wien;49000001;16.3996618;48.2657764
8488;60201890;Ignaz-Köck-Straße;Wien;49000001;16.3988982;48.2657345
8489;60200176;Brünner Straße <;Wien;49000001;16.4039917;48.2687363
8490;60201888;Leopoldau, Betriebsgarage;Wien;49000001;16.4302135;48.2802516
8491;60201887;Petritschgasse;Wien;49000001;16.4351003;48.2793788
8492;60201886;Tauschekgasse;Wien;49000001;16.434184;48.2756542
8493;60201884;Frohes-Schaffen-Weg;Wien;49000001;16.4408765;48.2757977
8494;60201885;Rosannagasse;Wien;49000001;16.4457454;48.2769276
8495;;Großjedlersdorf;;;;
8501;60201204;Schüttauplatz;Wien;49000001;16.4233594;48.2262102
8502;60200475;Harrachgasse;Wien;49000001;16.4252907;48.2221825
8503;60200917;Neue Donau Mitte;Wien;49000001;16.4281204;48.2202134
8504;60200884;Mendelssohngasse;Wien;49000001;16.4243385;48.2256058
8505;60200917;Neue Donau Mitte;Wien;49000001;16.4284618;48.2197884
8506;60200221;Dampfschiffhaufen;Wien;49000001;16.4325491;48.2168675
8507;60200290;Donaustadtbrücke U;Wien;49000001;16.4399243;48.2121926
8509;60200683;Kleehäufel;Wien;49000001;16.4460508;48.208056
8510;60200806;Raffineriestraße, Ostbahnbrücke;Wien;49000001;16.4487368;48.2056433
8511;60200676;Kierischitzweg;Wien;49000001;16.4569923;48.2000692
8512;60200220;Dampfkraftwerk;Wien;49000001;16.4608999;48.1974286
8513;60201120;Raffineriestraße, Biberhaufenweg;Wien;49000001;16.4669007;48.1934346
8514;60200342;Frachtenbahnhof Lobau;Wien;49000001;16.4753089;48.1878771
8515;60200990;Panozzalacke;Wien;49000001;16.4858821;48.1810372
8516;60200809;Lobgrundstraße;Wien;49000001;16.4920625;48.1770359
8518;60200316;Finsterbuschstraße, Nord;Wien;49000001;16.4978117;48.1734177
8519;60200954;Finsterbuschstraße, Mitte;Wien;49000001;16.5020069;48.1707877
8520;60201543;Finsterbuschstraße, Öllager;Wien;49000001;16.5074057;48.1674866
8521;60201542;Ölhafen;Wien;49000001;16.5098851;48.1660306
8522;60201543;Finsterbuschstraße, Öllager;Wien;49000001;16.5075135;48.1675704
8523;60200954;Finsterbuschstraße, Mitte;Wien;49000001;16.5022135;48.1708117
8524;60200316;Finsterbuschstraße, Nord;Wien;49000001;16.4979105;48.1734956
8525;60201610;Zentraltanklager;Wien;49000001;16.4943622;48.1780423
8526;60200809;Lobgrundstraße;Wien;49000001;16.4913888;48.1776529
8527;60200990;Panozzalacke;Wien;49000001;16.485936;48.1810193
8528;60200342;Frachtenbahnhof Lobau;Wien;49000001;16.4754167;48.187943
8529;60201120;Raffineriestraße, Biberhaufenweg;Wien;49000001;16.4669905;48.1934885
8530;60200220;Dampfkraftwerk;Wien;49000001;16.4609718;48.1975544
8531;60200676;Kierischitzweg;Wien;49000001;16.4573426;48.1999914
8532;60200806;Raffineriestraße, Ostbahnbrücke;Wien;49000001;16.4487547;48.205793
8533;60200683;Kleehäufel;Wien;49000001;16.4459071;48.2079901
8535;60200290;Donaustadtbrücke U;Wien;49000001;16.440095;48.212462
8536;60200221;Dampfschiffhaufen;Wien;49000001;16.4320101;48.2173165
8537;60200642;Kaisermühlenstraße;Wien;49000001;16.4416131;48.2134317
8538;60200904;Mühlwasserstraße;Wien;49000001;16.4450626;48.2142877
8539;60200649;Kanalstraße;Wien;49000001;16.4561838;48.212881
8540;60201330;Strandbad Stadlau;Wien;49000001;16.4563904;48.2143715
8541;60201500;Wohnpark Lobau;Wien;49000001;16.4575941;48.2176816
8542;60201337;Stadlauer Friedhof;Wien;49000001;16.4582589;48.2197824
